Epsiode Cummulative Reward: -255.37121784687042, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 1643.8432610034943, Episode Timestpes: 3323,
Epsiode Cummulative Reward: 1644.6828069090843, Episode Timestpes: 2005,
Epsiode Cummulative Reward: 1694.0583434700966, Episode Timestpes: 1892,
Epsiode Cummulative Reward: 2765.4850407242775, Episode Timestpes: 2514,
Epsiode Cummulative Reward: 2796.548485815525, Episode Timestpes: 3327,
Epsiode Cummulative Reward: 2194.384830355644, Episode Timestpes: 1222,
Epsiode Cummulative Reward: 1684.1417741775513, Episode Timestpes: 1177,
Epsiode Cummulative Reward: 2215.578329026699, Episode Timestpes: 3949,
Epsiode Cummulative Reward: 1645.5223623514175, Episode Timestpes: 3266,
Epsiode Cummulative Reward: 1654.757438480854, Episode Timestpes: 4225,
Epsiode Cummulative Reward: 5525.093221187592, Episode Timestpes: 3146,
Epsiode Cummulative Reward: 1638.8059574365616, Episode Timestpes: 1425,
Epsiode Cummulative Reward: 4978.080306351185, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2776.3992079496384, Episode Timestpes: 3495,
Epsiode Cummulative Reward: 3144.1231071949005, Episode Timestpes: 1347,
Epsiode Cummulative Reward: 1691.6977387666702, Episode Timestpes: 3202,
Epsiode Cummulative Reward: 2773.8805623054504, Episode Timestpes: 1957,
Epsiode Cummulative Reward: 2773.041005194187, Episode Timestpes: 3116,
Epsiode Cummulative Reward: 2785.634297311306, Episode Timestpes: 1135,
Epsiode Cummulative Reward: 2965.2984766364098, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 4947.019725322723, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 1640.485054075718, Episode Timestpes: 1253,
Epsiode Cummulative Reward: 2219.77608948946, Episode Timestpes: 2809,
Epsiode Cummulative Reward: 1643.003702700138, Episode Timestpes: 1381,
Epsiode Cummulative Reward: 2797.3880140781403, Episode Timestpes: 3390,
Epsiode Cummulative Reward: 2795.708930373192, Episode Timestpes: 3733,
Epsiode Cummulative Reward: 2793.1902738809586, Episode Timestpes: 2896,
Epsiode Cummulative Reward: 2206.9769254922867, Episode Timestpes: 1870,
Epsiode Cummulative Reward: 1686.5030772686005, Episode Timestpes: 2688,
Epsiode Cummulative Reward: 2189.5522100925446, Episode Timestpes: 2767,
Epsiode Cummulative Reward: 4423.600697338581, Episode Timestpes: 2144,
Epsiode Cummulative Reward: 1659.7947465777397, Episode Timestpes: 2430,
Epsiode Cummulative Reward: 2794.8693649172783, Episode Timestpes: 1504,
Epsiode Cummulative Reward: 2191.0269095897675, Episode Timestpes: 2910,
Epsiode Cummulative Reward: 2224.8134043216705, Episode Timestpes: 1540,
Epsiode Cummulative Reward: 1661.4738574624062, Episode Timestpes: 487,
Epsiode Cummulative Reward: 2768.8432502150536, Episode Timestpes: 4089,
Epsiode Cummulative Reward: 1219.0298276543617, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 1692.537286579609, Episode Timestpes: 4490,
Epsiode Cummulative Reward: 2187.8731048703194, Episode Timestpes: 1084,
Epsiode Cummulative Reward: 2207.182809948921, Episode Timestpes: 1095,
Epsiode Cummulative Reward: 3027.425317287445, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2943.4701052308083, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2797.127087175846, Episode Timestpes: 3198,
Epsiode Cummulative Reward: 1690.01863104105, Episode Timestpes: 1981,
Epsiode Cummulative Reward: 2796.5484722852707, Episode Timestpes: 1527,
Epsiode Cummulative Reward: 2785.634286046028, Episode Timestpes: 1830,
Epsiode Cummulative Reward: 2775.5596539974213, Episode Timestpes: 2232,
Epsiode Cummulative Reward: 2193.749975204468, Episode Timestpes: 2807,
Epsiode Cummulative Reward: 2199.6268302202225, Episode Timestpes: 2655,
Epsiode Cummulative Reward: 4246.455173611641, Episode Timestpes: 3555,
Epsiode Cummulative Reward: 2207.1828169226646, Episode Timestpes: 972,
Epsiode Cummulative Reward: 2796.5484768152237, Episode Timestpes: 2687,
Epsiode Cummulative Reward: 1658.1156465411186, Episode Timestpes: 1075,
Epsiode Cummulative Reward: 2808.3021965026855, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 4869.402924597263, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 3008.955168068409, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2774.7201070189476, Episode Timestpes: 1958,
Epsiode Cummulative Reward: 2192.07086199522, Episode Timestpes: 2463,
Epsiode Cummulative Reward: 348.4141745567322, Episode Timestpes: 86,
Epsiode Cummulative Reward: 2207.8164210915565, Episode Timestpes: 4048,
Epsiode Cummulative Reward: 1687.4999760389328, Episode Timestpes: 1143,
Epsiode Cummulative Reward: 3119.7760840654373, Episode Timestpes: 1990,
Epsiode Cummulative Reward: 1689.1790902018547, Episode Timestpes: 838,
Epsiode Cummulative Reward: 1648.8805651068687, Episode Timestpes: 3555,
Epsiode Cummulative Reward: 2773.04100471735, Episode Timestpes: 2038,
Epsiode Cummulative Reward: 1681.623104095459, Episode Timestpes: 3913,
Epsiode Cummulative Reward: 3087.0335415005684, Episode Timestpes: 1282,
Epsiode Cummulative Reward: 2780.5969738960266, Episode Timestpes: 2779,
Epsiode Cummulative Reward: 2763.805935740471, Episode Timestpes: 1982,
Epsiode Cummulative Reward: 2773.880549788475, Episode Timestpes: 2787,
Epsiode Cummulative Reward: 2773.6218202114105, Episode Timestpes: 1375,
Epsiode Cummulative Reward: 2207.182803571224, Episode Timestpes: 562,
Epsiode Cummulative Reward: 2954.384288609028, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 1639.4925684332848, Episode Timestpes: 1169,
Epsiode Cummulative Reward: 4976.86559855938, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2781.1770706772804, Episode Timestpes: 2336,
Epsiode Cummulative Reward: 1692.5372894406319, Episode Timestpes: 702,
Epsiode Cummulative Reward: 2763.8059325814247, Episode Timestpes: 2087,
Epsiode Cummulative Reward: 2220.4085108041763, Episode Timestpes: 1981,
Epsiode Cummulative Reward: 1674.9066917300224, Episode Timestpes: 1611,
Epsiode Cummulative Reward: 3043.3768277168274, Episode Timestpes: 3142,
Epsiode Cummulative Reward: 3232.2760868668556, Episode Timestpes: 3023,
Epsiode Cummulative Reward: 2779.7574293613434, Episode Timestpes: 2222,
Epsiode Cummulative Reward: 1679.944009065628, Episode Timestpes: 2429,
Epsiode Cummulative Reward: 4938.2461993694305, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2795.7089110016823, Episode Timestpes: 1637,
Epsiode Cummulative Reward: 2206.343255341053, Episode Timestpes: 974,
Epsiode Cummulative Reward: 2798.806050181389, Episode Timestpes: 1072,
Epsiode Cummulative Reward: 1651.399235188961, Episode Timestpes: 1642,
Epsiode Cummulative Reward: 2208.8619139790535, Episode Timestpes: 1201,
Epsiode Cummulative Reward: 4895.429034471512, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 3081.9962325692177, Episode Timestpes: 3980,
Epsiode Cummulative Reward: 2783.695509493351, Episode Timestpes: 1923,
Epsiode Cummulative Reward: 2778.078324854374, Episode Timestpes: 1090,
Epsiode Cummulative Reward: 5405.87674087286, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 1679.9440028071404, Episode Timestpes: 1545,
Epsiode Cummulative Reward: 1428.0783410072327, Episode Timestpes: 2511,
Epsiode Cummulative Reward: 4801.399167597294, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2764.6454867720604, Episode Timestpes: 1157,
Epsiode Cummulative Reward: 1680.7835623025894, Episode Timestpes: 1369,
Epsiode Cummulative Reward: 2797.3880167007446, Episode Timestpes: 2388,
Epsiode Cummulative Reward: 2765.4850481152534, Episode Timestpes: 597,
Epsiode Cummulative Reward: 4947.481272578239, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2236.567136287689, Episode Timestpes: 1650,
Epsiode Cummulative Reward: 1648.7267845869064, Episode Timestpes: 1612,
Epsiode Cummulative Reward: 1678.947829246521, Episode Timestpes: 1420,
Epsiode Cummulative Reward: 2796.5484728217125, Episode Timestpes: 2682,
Epsiode Cummulative Reward: 2192.9104142785072, Episode Timestpes: 1643,
Epsiode Cummulative Reward: 1081.2423914670944, Episode Timestpes: 1044,
Epsiode Cummulative Reward: 2777.238764345646, Episode Timestpes: 1979,
Epsiode Cummulative Reward: 2794.0298087000847, Episode Timestpes: 3898,
Epsiode Cummulative Reward: 2208.8619126081467, Episode Timestpes: 2494,
Epsiode Cummulative Reward: 1674.9066970348358, Episode Timestpes: 745,
Epsiode Cummulative Reward: 559.9291052222252, Episode Timestpes: 251,
Epsiode Cummulative Reward: 5599.813327848911, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 343.3768600821495, Episode Timestpes: 290,
Epsiode Cummulative Reward: 2782.8560498952866, Episode Timestpes: 1173,
Epsiode Cummulative Reward: 2781.1770907640457, Episode Timestpes: 2158,
Epsiode Cummulative Reward: 2773.8805663585663, Episode Timestpes: 1036,
Epsiode Cummulative Reward: 2786.4738423228264, Episode Timestpes: 3050,
Epsiode Cummulative Reward: 2250.839526474476, Episode Timestpes: 1288,
Epsiode Cummulative Reward: 2767.164142012596, Episode Timestpes: 925,
Epsiode Cummulative Reward: 3035.8208458423615, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2770.5223467350006, Episode Timestpes: 2345,
Epsiode Cummulative Reward: 2218.096982896328, Episode Timestpes: 1147,
Epsiode Cummulative Reward: 1687.3425833582878, Episode Timestpes: 699,
Epsiode Cummulative Reward: 2769.682806968689, Episode Timestpes: 1009,
Epsiode Cummulative Reward: 2207.1828109025955, Episode Timestpes: 1316,
Epsiode Cummulative Reward: 1658.115652859211, Episode Timestpes: 2141,
Epsiode Cummulative Reward: 2783.9551854729652, Episode Timestpes: 1631,
Epsiode Cummulative Reward: 2787.053403198719, Episode Timestpes: 1285,
Epsiode Cummulative Reward: 2789.8320655822754, Episode Timestpes: 2136,
Epsiode Cummulative Reward: 2794.029809951782, Episode Timestpes: 1650,
Epsiode Cummulative Reward: 2242.443999707699, Episode Timestpes: 1778,
Epsiode Cummulative Reward: 2769.6828030347824, Episode Timestpes: 1447,
Epsiode Cummulative Reward: 1789.9253527522087, Episode Timestpes: 1664,
Epsiode Cummulative Reward: 413.05969589948654, Episode Timestpes: 130,
Epsiode Cummulative Reward: 1674.906683087349, Episode Timestpes: 2461,
Epsiode Cummulative Reward: 1679.9440069198608, Episode Timestpes: 1390,
Epsiode Cummulative Reward: 3047.5745903253555, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2789.8320566415787, Episode Timestpes: 3045,
Epsiode Cummulative Reward: 3070.2424887418747, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2768.8432446718216, Episode Timestpes: 1758,
Epsiode Cummulative Reward: 1654.7574407458305, Episode Timestpes: 788,
Epsiode Cummulative Reward: 1426.2661743164062, Episode Timestpes: 1701,
Epsiode Cummulative Reward: 4935.26710152626, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2191.026921272278, Episode Timestpes: 1106,
Epsiode Cummulative Reward: 2773.8805686831474, Episode Timestpes: 1682,
Epsiode Cummulative Reward: 5599.291009008884, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2764.387610554695, Episode Timestpes: 1804,
Epsiode Cummulative Reward: 2765.485044360161, Episode Timestpes: 926,
Epsiode Cummulative Reward: 5470.5223152041435, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 4961.753642499447, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 1679.9440053105354, Episode Timestpes: 1022,
Epsiode Cummulative Reward: 4990.29843378067, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 3024.0671107172966, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 1170.3358033299446, Episode Timestpes: 1827,
Epsiode Cummulative Reward: 2212.2201132178307, Episode Timestpes: 1753,
Epsiode Cummulative Reward: 2767.164129436016, Episode Timestpes: 3285,
Epsiode Cummulative Reward: 4886.193962991238, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 1692.3794170618057, Episode Timestpes: 1185,
Epsiode Cummulative Reward: 5520.380449771881, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 1644.5294033885002, Episode Timestpes: 1177,
Epsiode Cummulative Reward: 1642.164151608944, Episode Timestpes: 1942,
Epsiode Cummulative Reward: 2207.1828100681305, Episode Timestpes: 861,
Epsiode Cummulative Reward: 2769.682780981064, Episode Timestpes: 2097,
Epsiode Cummulative Reward: 341.6977564692497, Episode Timestpes: 118,
Epsiode Cummulative Reward: 2788.9924998283386, Episode Timestpes: 1723,
Epsiode Cummulative Reward: 2780.3375893831253, Episode Timestpes: 3105,
Epsiode Cummulative Reward: 1690.0186336636543, Episode Timestpes: 612,
Epsiode Cummulative Reward: 1637.9663949012756, Episode Timestpes: 887,
Epsiode Cummulative Reward: 2215.5783343315125, Episode Timestpes: 818,
Epsiode Cummulative Reward: 1648.0410270094872, Episode Timestpes: 1215,
Epsiode Cummulative Reward: 2767.1641429662704, Episode Timestpes: 1026,
Epsiode Cummulative Reward: 4836.6603791713715, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 3050.932789981365, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2797.9665568470955, Episode Timestpes: 2157,
Epsiode Cummulative Reward: 2765.4850385189056, Episode Timestpes: 1538,
Epsiode Cummulative Reward: 4971.364506959915, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2773.8805597424507, Episode Timestpes: 1646,
Epsiode Cummulative Reward: 4960.914110422134, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5635.074548840523, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 4972.667844414711, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2213.899225950241, Episode Timestpes: 972,
Epsiode Cummulative Reward: 2798.2275642752647, Episode Timestpes: 3569,
Epsiode Cummulative Reward: 1637.9663950800896, Episode Timestpes: 674,
Epsiode Cummulative Reward: 2769.6827966570854, Episode Timestpes: 2933,
Epsiode Cummulative Reward: 1763.059672832489, Episode Timestpes: 876,
Epsiode Cummulative Reward: 5026.769801080227, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2232.3693836927414, Episode Timestpes: 705,
Epsiode Cummulative Reward: 2775.55966681242, Episode Timestpes: 1150,
Epsiode Cummulative Reward: 2763.805936038494, Episode Timestpes: 931,
Epsiode Cummulative Reward: 2197.1081783771515, Episode Timestpes: 1231,
Epsiode Cummulative Reward: 2768.843245744705, Episode Timestpes: 1167,
Epsiode Cummulative Reward: 2793.1902638077736, Episode Timestpes: 1443,
Epsiode Cummulative Reward: 2767.1641422510147, Episode Timestpes: 1086,
Epsiode Cummulative Reward: 1657.2761000990868, Episode Timestpes: 1455,
Epsiode Cummulative Reward: 1682.3057314753532, Episode Timestpes: 599,
Epsiode Cummulative Reward: 372.76118940114975, Episode Timestpes: 93,
Epsiode Cummulative Reward: 1695.8955022096634, Episode Timestpes: 744,
Epsiode Cummulative Reward: 2773.0409982800484, Episode Timestpes: 2637,
Epsiode Cummulative Reward: 4416.044704735279, Episode Timestpes: 2990,
Epsiode Cummulative Reward: 5295.895439982414, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 1414.6455019712448, Episode Timestpes: 1127,
Epsiode Cummulative Reward: 3071.921583175659, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2236.567138314247, Episode Timestpes: 698,
Epsiode Cummulative Reward: 1654.7574477791786, Episode Timestpes: 943,
Epsiode Cummulative Reward: 2562.3134049773216, Episode Timestpes: 987,
Epsiode Cummulative Reward: 1448.227587223053, Episode Timestpes: 1231,
Epsiode Cummulative Reward: 2797.388019800186, Episode Timestpes: 2480,
Epsiode Cummulative Reward: 2224.813403248787, Episode Timestpes: 1095,
Epsiode Cummulative Reward: 2783.9551753997803, Episode Timestpes: 3607,
Epsiode Cummulative Reward: 346.7350707054138, Episode Timestpes: 275,
Epsiode Cummulative Reward: 2797.3880131840706, Episode Timestpes: 2092,
Epsiode Cummulative Reward: 1694.2163974642754, Episode Timestpes: 795,
Epsiode Cummulative Reward: 5640.1118530631065, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 1688.33952075243, Episode Timestpes: 1102,
Epsiode Cummulative Reward: 2788.9924926757812, Episode Timestpes: 2142,
Epsiode Cummulative Reward: 2778.0783180594444, Episode Timestpes: 1497,
Epsiode Cummulative Reward: 5490.671551764011, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 4243.936516284943, Episode Timestpes: 1664,
Epsiode Cummulative Reward: 4934.8879861831665, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 1420.5223710536957, Episode Timestpes: 1516,
Epsiode Cummulative Reward: 2770.2638917565346, Episode Timestpes: 3719,
Epsiode Cummulative Reward: 1641.324601829052, Episode Timestpes: 1003,
Epsiode Cummulative Reward: 1684.1417704820633, Episode Timestpes: 690,
Epsiode Cummulative Reward: 2794.8693732619286, Episode Timestpes: 2001,
Epsiode Cummulative Reward: 1674.906686246395, Episode Timestpes: 1438,
Epsiode Cummulative Reward: 1641.324601650238, Episode Timestpes: 960,
Epsiode Cummulative Reward: 2249.160424351692, Episode Timestpes: 1207,
Epsiode Cummulative Reward: 1681.623118877411, Episode Timestpes: 893,
Epsiode Cummulative Reward: 2209.4953456521034, Episode Timestpes: 865,
Epsiode Cummulative Reward: 3060.721902489662, Episode Timestpes: 982,
Epsiode Cummulative Reward: 2976.2126341462135, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2764.6454867720604, Episode Timestpes: 1154,
Epsiode Cummulative Reward: 2769.6828132271767, Episode Timestpes: 1064,
Epsiode Cummulative Reward: 4947.481278717518, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5122.947705924511, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 1419.6828138232231, Episode Timestpes: 1051,
Epsiode Cummulative Reward: 4927.331993818283, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2250.8395250439644, Episode Timestpes: 680,
Epsiode Cummulative Reward: 5094.402895689011, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 1653.9178953170776, Episode Timestpes: 1380,
Epsiode Cummulative Reward: 2206.3432532548904, Episode Timestpes: 1409,
Epsiode Cummulative Reward: 1080.5037173628807, Episode Timestpes: 361,
Epsiode Cummulative Reward: 4387.499937295914, Episode Timestpes: 3374,
Epsiode Cummulative Reward: 475.9817141890526, Episode Timestpes: 240,
Epsiode Cummulative Reward: 2910.7275606393814, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2794.8693637251854, Episode Timestpes: 2023,
Epsiode Cummulative Reward: 5222.0148512125015, Episode Timestpes: 3073,
Epsiode Cummulative Reward: 5968.376778721809, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2773.041007399559, Episode Timestpes: 1264,
Epsiode Cummulative Reward: 2794.869367837906, Episode Timestpes: 1878,
Epsiode Cummulative Reward: 2208.8619076013565, Episode Timestpes: 604,
Epsiode Cummulative Reward: 4980.223794579506, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5944.029759585857, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 1687.4999795556068, Episode Timestpes: 571,
Epsiode Cummulative Reward: 2765.4850457310677, Episode Timestpes: 1204,
Epsiode Cummulative Reward: 2775.559665441513, Episode Timestpes: 880,
Epsiode Cummulative Reward: 4981.902900874615, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2208.86191034317, Episode Timestpes: 1851,
Epsiode Cummulative Reward: 2197.9477358460426, Episode Timestpes: 769,
Epsiode Cummulative Reward: 5597.2946898937225, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5605.167327463627, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2794.8693594932556, Episode Timestpes: 1424,
Epsiode Cummulative Reward: 5007.929041862488, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 4980.598723292351, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2239.085797548294, Episode Timestpes: 828,
Epsiode Cummulative Reward: 366.0447720885277, Episode Timestpes: 180,
Epsiode Cummulative Reward: 3081.1566675901413, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5637.067356348038, Episode Timestpes: 2304,
Epsiode Cummulative Reward: 1684.1417700052261, Episode Timestpes: 1196,
Epsiode Cummulative Reward: 2938.4327807426453, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 4856.809615135193, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2201.305939733982, Episode Timestpes: 1002,
Epsiode Cummulative Reward: 2766.3245962262154, Episode Timestpes: 789,
Epsiode Cummulative Reward: 4942.443953812122, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5524.25364202261, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5619.123016655445, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2211.3805642724037, Episode Timestpes: 891,
Epsiode Cummulative Reward: 5632.555874705315, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5012.966349542141, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2789.8320587277412, Episode Timestpes: 814,
Epsiode Cummulative Reward: 1685.820886015892, Episode Timestpes: 828,
Epsiode Cummulative Reward: 5040.671568036079, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2768.843249797821, Episode Timestpes: 979,
Epsiode Cummulative Reward: 2767.164150774479, Episode Timestpes: 908,
Epsiode Cummulative Reward: 2795.4481110572815, Episode Timestpes: 2707,
Epsiode Cummulative Reward: 2207.816403925419, Episode Timestpes: 1126,
Epsiode Cummulative Reward: 3263.3395048975945, Episode Timestpes: 1819,
Epsiode Cummulative Reward: 1693.3768472075462, Episode Timestpes: 729,
Epsiode Cummulative Reward: 2768.0036972761154, Episode Timestpes: 764,
Epsiode Cummulative Reward: 5958.302157044411, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2784.7947484254837, Episode Timestpes: 1862,
Epsiode Cummulative Reward: 4954.197672724724, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2794.8693566918373, Episode Timestpes: 1895,
Epsiode Cummulative Reward: 1653.9178887605667, Episode Timestpes: 1877,
Epsiode Cummulative Reward: 4941.982905566692, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5038.152910590172, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 1421.3619250059128, Episode Timestpes: 696,
Epsiode Cummulative Reward: 2793.7691630125046, Episode Timestpes: 2522,
Epsiode Cummulative Reward: 2773.8805490732193, Episode Timestpes: 815,
Epsiode Cummulative Reward: 2784.7947319746017, Episode Timestpes: 2280,
Epsiode Cummulative Reward: 5609.048411428928, Episode Timestpes: 4355,
Epsiode Cummulative Reward: 2207.1828083992004, Episode Timestpes: 812,
Epsiode Cummulative Reward: 2195.4290825128555, Episode Timestpes: 555,
Epsiode Cummulative Reward: 3023.2275609970093, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2792.3507044911385, Episode Timestpes: 2241,
Epsiode Cummulative Reward: 3249.9066753983498, Episode Timestpes: 867,
Epsiode Cummulative Reward: 2771.3619018793106, Episode Timestpes: 1080,
Epsiode Cummulative Reward: 5581.34319794178, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 1449.9066999554634, Episode Timestpes: 610,
Epsiode Cummulative Reward: 1725.2798268198967, Episode Timestpes: 992,
Epsiode Cummulative Reward: 5588.059602200985, Episode Timestpes: 3185,
Epsiode Cummulative Reward: 2770.5223497748375, Episode Timestpes: 2758,
Epsiode Cummulative Reward: 2774.7201116085052, Episode Timestpes: 608,
Epsiode Cummulative Reward: 4958.395441532135, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 3057.64921605587, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 4978.544692873955, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2796.5484713315964, Episode Timestpes: 2658,
Epsiode Cummulative Reward: 3032.4626253843307, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5615.764848351479, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5609.887979209423, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5660.572623074055, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5626.154157757759, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 1696.735055923462, Episode Timestpes: 716,
Epsiode Cummulative Reward: 340.85820358991623, Episode Timestpes: 152,
Epsiode Cummulative Reward: 5932.276034295559, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2767.164154291153, Episode Timestpes: 466,
Epsiode Cummulative Reward: 5526.7722954154015, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2794.869367957115, Episode Timestpes: 533,
Epsiode Cummulative Reward: 5620.80215460062, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 1435.6343088150024, Episode Timestpes: 1167,
Epsiode Cummulative Reward: 4381.623062074184, Episode Timestpes: 2113,
Epsiode Cummulative Reward: 2207.182810008526, Episode Timestpes: 650,
Epsiode Cummulative Reward: 2782.276087343693, Episode Timestpes: 1039,
Epsiode Cummulative Reward: 2228.171615898609, Episode Timestpes: 641,
Epsiode Cummulative Reward: 1684.9813247919083, Episode Timestpes: 940,
Epsiode Cummulative Reward: 1678.9478462338448, Episode Timestpes: 484,
Epsiode Cummulative Reward: 3070.2424916028976, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 3028.2648681402206, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5644.309623360634, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5608.208859562874, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2771.361905813217, Episode Timestpes: 1835,
